Date,Open,High,Low,Raw_Close,Adj_Close,Volume
2015-05-22,32.900001525878906,33.24250030517578,32.849998474121094,33.1349983215332,29.65091323852539,182384000
2015-05-26,33.150001525878906,33.227500915527344,32.279998779296875,32.404998779296875,28.9976749420166,282790400
2015-05-27,32.584999084472656,33.064998626708984,32.51250076293945,33.0099983215332,29.539052963256836,183332800
2015-05-28,32.96500015258789,32.98749923706055,32.775001525878906,32.94499969482422,29.48089027404785,122933200
2015-05-29,32.807498931884766,32.86249923706055,32.474998474121094,32.56999969482422,29.145320892333984,203538000
2015-06-01,32.56999969482422,32.84749984741211,32.51250076293945,32.6349983215332,29.203489303588867,128451200
2015-06-02,32.46500015258789,32.665000915527344,32.33000183105469,32.4900016784668,29.0737361907959,134670400
2015-06-03,32.665000915527344,32.73500061035156,32.474998474121094,32.529998779296875,29.109527587890625,123934000
2015-06-04,32.39500045776367,32.64500045776367,32.227500915527344,32.34000015258789,28.939504623413086,153800400
2015-06-05,32.375,32.42250061035156,32.09000015258789,32.162498474121094,28.780668258666992,142507200
2015-06-08,32.224998474121094,32.3025016784668,31.707500457763672,31.950000762939453,28.59050941467285,210699200
2015-06-09,31.674999237060547,32.02000045776367,31.405000686645508,31.854999542236328,28.505508422851562,224301600
2015-06-10,31.979999542236328,32.334999084472656,31.962499618530273,32.220001220703125,28.832128524780273,156349200
2015-06-11,32.29499816894531,32.54499816894531,32.119998931884766,32.147499084472656,28.76724624633789,141563600
2015-06-12,32.04750061035156,32.08250045776367,31.77750015258789,31.792499542236328,28.44957733154297,147544800
2015-06-15,31.524999618530273,31.809999465942383,31.427499771118164,31.729999542236328,28.393651962280273,175955600
2015-06-16,31.75749969482422,31.962499618530273,31.592500686645508,31.899999618530273,28.5457706451416,125976400
2015-06-17,31.93000030517578,31.969999313354492,31.684999465942383,31.825000762939453,28.478652954101562,131672400
2015-06-18,31.8075008392334,32.07749938964844,31.80500030517578,31.969999313354492,28.60840606689453,141628800
2015-06-19,31.927499771118164,31.954999923706055,31.600000381469727,31.649999618530273,28.32205581665039,218867600
2015-06-22,31.872499465942383,32.01499938964844,31.770000457763672,31.90250015258789,28.548009872436523,136157200
2015-06-23,31.8700008392334,31.90250015258789,31.719999313354492,31.75749969482422,28.418256759643555,121075600
2015-06-24,31.802499771118164,32.45000076293945,31.780000686645508,32.02750015258789,28.659860610961914,221123600
2015-06-25,32.21500015258789,32.29999923706055,31.875,31.875,28.523399353027344,127752400
2015-06-26,31.917499542236328,31.997499465942383,31.627500534057617,31.6875,28.355613708496094,176267200
2015-06-29,31.364999771118164,31.61750030517578,31.1200008392334,31.13249969482422,27.85896873474121,196645600
2015-06-30,31.392499923706055,31.530000686645508,31.21500015258789,31.357500076293945,28.060317993164062,177482800
2015-07-01,31.725000381469727,31.735000610351562,31.497499465942383,31.649999618530273,28.32205581665039,120955200
2015-07-02,31.607500076293945,31.672500610351562,31.4424991607666,31.610000610351562,28.286272048950195,108844000
2015-07-06,31.235000610351562,31.5575008392334,31.212499618530273,31.5,28.18783187866211,112241600
2015-07-07,31.47249984741211,31.537500381469727,30.9424991607666,31.422500610351562,28.11847686767578,187787200
2015-07-08,31.1200008392334,31.15999984741211,30.635000228881836,30.642499923706055,27.42049789428711,243046400
2015-07-09,30.962499618530273,31.014999389648438,29.80500030517578,30.017499923706055,26.861215591430664,314380000
2015-07-10,30.485000610351562,30.962499618530273,30.302499771118164,30.81999969482422,27.579334259033203,245418000
2015-07-13,31.25749969482422,31.440000534057617,31.079999923706055,31.415000915527344,28.11176872253418,165762000
2015-07-14,31.510000228881836,31.592500686645508,31.260000228881836,31.40250015258789,28.10057830810547,127072400
2015-07-15,31.43000030517578,31.787500381469727,31.395000457763672,31.704999923706055,28.37128257751465,134596800
2015-07-16,31.934999465942383,32.14250183105469,31.837499618530273,32.127498626708984,28.74934959411621,144889600
2015-07-17,32.27000045776367,32.404998779296875,32.07749938964844,32.404998779296875,28.9976749420166,184658800
2015-07-20,32.74250030517578,33.24250030517578,32.67499923706055,33.01750183105469,29.545766830444336,235600800
2015-07-21,33.212501525878906,33.22999954223633,32.58000183105469,32.6875,29.250471115112305,307025600
2015-07-22,30.497499465942383,31.375,30.497499465942383,31.30500030517578,28.013334274291992,461802400
2015-07-23,31.549999237060547,31.772499084472656,31.264999389648438,31.290000915527344,27.999906539916992,203998000
2015-07-24,31.329999923706055,31.434999465942383,30.975000381469727,31.125,27.852264404296875,168649200
2015-07-27,30.772499084472656,30.90250015258789,30.530000686645508,30.6924991607666,27.465238571166992,177822000
2015-07-28,30.844999313354492,30.977500915527344,30.637500762939453,30.844999313354492,27.60169792175293,134472400
2015-07-29,30.787500381469727,30.875,30.5674991607666,30.747499465942383,27.51445198059082,148046800
2015-07-30,30.579999923706055,30.642499923706055,30.427499771118164,30.592500686645508,27.375747680664062,134513200
2015-07-31,30.649999618530273,30.65999984741211,30.227500915527344,30.325000762939453,27.136377334594727,171540000
2015-08-03,30.375,30.642499923706055,29.3799991607666,29.610000610351562,26.49655532836914,279904000
2015-08-04,29.354999542236328,29.424999237060547,28.3125,28.65999984741211,25.646451950073242,496554400
2015-08-05,28.237499237060547,29.360000610351562,28.024999618530273,28.850000381469727,25.816471099853516,397250400
2015-08-06,28.99250030517578,29.125,28.530000686645508,28.782499313354492,25.87265396118164,211612000
2015-08-07,28.645000457763672,29.0625,28.625,28.8799991607666,25.960294723510742,154681600
2015-08-10,29.13249969482422,29.997499465942383,29.13249969482422,29.93000030517578,26.90414047241211,219806400
2015-08-11,29.452499389648438,29.545000076293945,28.332500457763672,28.372499465942383,25.504100799560547,388331200
2015-08-12,28.13249969482422,28.854999542236328,27.407499313354492,28.809999465942383,25.89737319946289,404870000
2015-08-13,29.010000228881836,29.100000381469727,28.635000228881836,28.787500381469727,25.877145767211914,194143200
2015-08-14,28.579999923706055,29.077499389648438,28.502500534057617,28.989999771118164,26.059175491333008,171718000
2015-08-17,29.010000228881836,29.412500381469727,28.875,29.290000915527344,26.328845977783203,163538800
2015-08-18,29.107500076293945,29.360000610351562,29.002500534057617,29.125,26.18052864074707,138242800
2015-08-19,29.024999618530273,29.1299991607666,28.670000076293945,28.752500534057617,25.84568214416504,193146000
2015-08-20,28.520000457763672,28.587499618530273,27.907499313354492,28.162500381469727,25.315330505371094,274006400
2015-08-21,27.607500076293945,27.975000381469727,26.412500381469727,26.440000534057617,23.766979217529297,513102000
2015-08-24,23.717500686645508,27.200000762939453,23.0,25.780000686645508,23.173702239990234,648825200
2015-08-25,27.77750015258789,27.77750015258789,25.875,25.934999465942383,23.313032150268555,414406400
2015-08-26,26.772499084472656,27.47249984741211,26.262500762939453,27.422500610351562,24.650148391723633,387098400
2015-08-27,28.0575008392334,28.309999465942383,27.5049991607666,28.229999542236328,25.376012802124023,338464400
2015-08-28,28.042499542236328,28.327499389648438,27.885000228881836,28.322500228881836,25.45915985107422,212657600
2015-08-31,28.00749969482422,28.63249969482422,28.0,28.190000534057617,25.340059280395508,224917200
2015-09-01,27.537500381469727,27.969999313354492,26.84000015258789,26.93000030517578,24.207435607910156,307383600
2015-09-02,27.5575008392334,28.084999084472656,27.282499313354492,28.084999084472656,25.24566650390625,247555200
2015-09-03,28.122499465942383,28.19499969482422,27.510000228881836,27.592500686645508,24.802963256835938,212935600
2015-09-04,27.24250030517578,27.612499237060547,27.127500534057617,27.3174991607666,24.555763244628906,199985200
2015-09-08,27.9375,28.139999389648438,27.579999923706055,28.077499389648438,25.238927841186523,219374400
2015-09-09,28.440000534057617,28.5049991607666,27.4424991607666,27.537500381469727,24.753524780273438,340043200
2015-09-10,27.5674991607666,28.31999969482422,27.475000381469727,28.142499923706055,25.2973575592041,251571200
2015-09-11,27.947500228881836,28.552499771118164,27.940000534057617,28.552499771118164,25.665908813476562,199662000
2015-09-14,29.145000457763672,29.22249984741211,28.71500015258789,28.827499389648438,25.91310691833496,233453600
2015-09-15,28.982500076293945,29.13249969482422,28.604999542236328,29.06999969482422,26.131092071533203,173364800
2015-09-16,29.0625,29.135000228881836,28.860000610351562,29.102500915527344,26.160303115844727,148694000
2015-09-17,28.915000915527344,29.122499465942383,28.43000030517578,28.479999542236328,25.600730895996094,256450400
2015-09-18,28.052499771118164,28.575000762939453,27.967500686645508,28.362499237060547,25.4951171875,297141200
2015-09-21,28.417499542236328,28.842500686645508,28.415000915527344,28.802499771118164,25.890625,200888000
2015-09-22,28.344999313354492,28.545000076293945,28.1299991607666,28.350000381469727,25.483884811401367,201384800
2015-09-23,28.407499313354492,28.68000030517578,28.325000762939453,28.579999923706055,25.690624237060547,143026800
2015-09-24,28.3125,28.875,28.092500686645508,28.75,25.84343910217285,200878000
2015-09-25,29.110000610351562,29.172500610351562,28.5049991607666,28.677499771118164,25.77827262878418,224607600
2015-09-28,28.462499618530273,28.642499923706055,28.110000610351562,28.110000610351562,25.268138885498047,208436000
2015-09-29,28.207500457763672,28.377500534057617,26.96500015258789,27.264999389648438,24.508567810058594,293461600
2015-09-30,27.542499542236328,27.885000228881836,27.1825008392334,27.575000762939453,24.787229537963867,265892000
2015-10-01,27.267499923706055,27.405000686645508,26.827499389648438,27.395000457763672,24.625425338745117,255716400
2015-10-02,27.002500534057617,27.752500534057617,26.887500762939453,27.594999313354492,24.80521011352539,232079200
2015-10-05,27.469999313354492,27.842500686645508,27.267499923706055,27.69499969482422,24.895097732543945,208258800
2015-10-06,27.657499313354492,27.934999465942383,27.4424991607666,27.827499389648438,25.014198303222656,192787200
2015-10-07,27.934999465942383,27.9424991607666,27.352500915527344,27.69499969482422,24.895097732543945,187062400
2015-10-08,27.547500610351562,27.547500610351562,27.052499771118164,27.375,24.607450485229492,247918400
2015-10-09,27.5,28.06999969482422,27.372499465942383,28.030000686645508,25.19623374938965,211064400
2015-10-12,28.1825008392334,28.1875,27.860000610351562,27.899999618530273,25.079374313354492,121868800
2015-10-13,27.704999923706055,28.112499237060547,27.670000076293945,27.947500228881836,25.1220703125,132197200
2015-10-14,27.822500228881836,27.8799991607666,27.389999389648438,27.552499771118164,24.767009735107422,177849600
2015-10-15,27.732500076293945,28.024999618530273,27.622499465942383,27.96500015258789,25.13780403137207,150694000
2015-10-16,27.94499969482422,28.0,27.63249969482422,27.760000228881836,24.953527450561523,156930400
2015-10-19,27.700000762939453,27.9375,27.52750015258789,27.9325008392334,25.108592987060547,119036800
2015-10-20,27.834999084472656,28.542499542236328,27.704999923706055,28.4424991607666,25.5670223236084,195871200
2015-10-21,28.5,28.895000457763672,28.424999237060547,28.440000534057617,25.56478500366211,167180800
2015-10-22,28.582500457763672,28.875,28.524999618530273,28.875,25.95580291748047,166616400
2015-10-23,29.174999237060547,29.8075008392334,29.082500457763672,29.770000457763672,26.760324478149414,237467600
2015-10-26,29.520000457763672,29.532499313354492,28.729999542236328,28.81999969482422,25.906362533569336,265335200
2015-10-27,28.850000381469727,29.135000228881836,28.497499465942383,28.637500762939453,25.742311477661133,279537600
2015-10-28,29.232500076293945,29.825000762939453,29.014999389648438,29.8174991607666,26.803016662597656,342205600
2015-10-29,29.674999237060547,30.172500610351562,29.5674991607666,30.13249969482422,27.086170196533203,204909200
2015-10-30,30.247499465942383,30.30500030517578,29.862499237060547,29.875,26.854705810546875,197461200
2015-11-02,30.200000762939453,30.34000015258789,29.90250015258789,30.295000076293945,27.232240676879883,128813200
2015-11-03,30.197500228881836,30.872499465942383,30.174999237060547,30.642499923706055,27.54461669921875,182076000
2015-11-04,30.782499313354492,30.954999923706055,30.405000686645508,30.5,27.416519165039062,179544400
2015-11-05,30.462499618530273,30.672500610351562,30.045000076293945,30.229999542236328,27.290132522583008,158210800
2015-11-06,30.27750015258789,30.452499389648438,30.155000686645508,30.264999389648438,27.321727752685547,132169200
2015-11-09,30.239999771118164,30.452499389648438,30.012500762939453,30.142499923706055,27.211135864257812,135485600
2015-11-10,29.225000381469727,29.517499923706055,29.014999389648438,29.1924991607666,26.35352897644043,236511600
2015-11-11,29.092500686645508,29.354999542236328,28.802499771118164,29.02750015258789,26.204570770263672,180872000
2015-11-12,29.065000534057617,29.204999923706055,28.912500381469727,28.93000030517578,26.11655616760254,130102400
2015-11-13,28.799999237060547,28.892499923706055,28.0674991607666,28.084999084472656,25.35373306274414,183249600
2015-11-16,27.844999313354492,28.559999465942383,27.75,28.545000076293945,25.769001007080078,152426800
2015-11-17,28.729999542236328,28.762500762939453,28.329999923706055,28.422500610351562,25.658411026000977,110467600
2015-11-18,28.940000534057617,29.372499465942383,28.875,29.322500228881836,26.47088050842285,186698800
2015-11-19,29.40999984741211,29.9375,29.190000534057617,29.69499969482422,26.807161331176758,173183200
2015-11-20,29.799999237060547,29.979999542236328,29.712499618530273,29.825000762939453,26.924518585205078,137148400
2015-11-23,29.8174991607666,29.9325008392334,29.334999084472656,29.4375,26.57470703125,129930000
2015-11-24,29.332500457763672,29.837499618530273,29.280000686645508,29.719999313354492,26.829729080200195,171212800
2015-11-25,29.802499771118164,29.8075008392334,29.479999542236328,29.50749969482422,26.637897491455078,85553200
2015-11-27,29.572500228881836,29.602500915527344,29.399999618530273,29.452499389648438,26.588241577148438,52185600
2015-11-30,29.497499465942383,29.852500915527344,29.4375,29.575000762939453,26.698837280273438,156721200
2015-12-01,29.6875,29.702499389648438,29.21500015258789,29.334999084472656,26.4821720123291,139409600
2015-12-02,29.334999084472656,29.52750015258789,29.020000457763672,29.06999969482422,26.242942810058594,133546400
2015-12-03,29.137500762939453,29.197500228881836,28.55500030517578,28.799999237060547,25.99919891357422,166278000
2015-12-04,28.822500228881836,29.8125,28.77750015258789,29.75749969482422,26.863582611083984,231108000
2015-12-07,29.7450008392334,29.96500015258789,29.452499389648438,29.56999969482422,26.69432258605957,128336800
2015-12-08,29.3799991607666,29.649999618530273,29.21500015258789,29.5575008392334,26.68303680419922,137238000
2015-12-09,29.40999984741211,29.422500610351562,28.770000457763672,28.905000686645508,26.093990325927734,185445600
2015-12-10,29.010000228881836,29.235000610351562,28.877500534057617,29.042499542236328,26.218116760253906,116850800
2015-12-11,28.797500610351562,28.84749984741211,28.212499618530273,28.295000076293945,25.543312072753906,187544800
2015-12-14,28.045000076293945,28.170000076293945,27.447500228881836,28.1200008392334,25.385330200195312,257274800
2015-12-15,27.985000610351562,28.200000762939453,27.587499618530273,27.622499465942383,24.93621826171875,213292400
2015-12-16,27.767499923706055,27.997499465942383,27.200000762939453,27.834999084472656,25.128047943115234,224954000
2015-12-17,28.0049991607666,28.0625,27.2450008392334,27.2450008392334,24.595430374145508,179091200
2015-12-18,27.227500915527344,27.3799991607666,26.452499389648438,26.50749969482422,23.929645538330078,385813200
2015-12-21,26.81999969482422,26.842500686645508,26.392499923706055,26.832500457763672,24.223039627075195,190362400
2015-12-22,26.850000381469727,26.93000030517578,26.612499237060547,26.8075008392334,24.200469970703125,131157600
2015-12-23,26.8174991607666,27.212499618530273,26.799999237060547,27.15250015258789,24.511919021606445,130629600
2015-12-24,27.25,27.25,26.987499237060547,27.00749969482422,24.381025314331055,54281600
2015-12-28,26.897499084472656,26.922500610351562,26.545000076293945,26.704999923706055,24.107938766479492,106816800
2015-12-29,26.739999771118164,27.357500076293945,26.71500015258789,27.184999465942383,24.541263580322266,123724800
2015-12-30,27.145000457763672,27.174999237060547,26.795000076293945,26.829999923706055,24.220783233642578,100855200
2015-12-31,26.752500534057617,26.75749969482422,26.204999923706055,26.315000534057617,23.755870819091797,163649200
2016-01-04,25.65250015258789,26.342500686645508,25.5,26.337499618530273,23.776180267333984,270597600
2016-01-05,26.4375,26.462499618530273,25.602500915527344,25.677499771118164,23.180362701416016,223164000
2016-01-06,25.139999389648438,25.592500686645508,24.967500686645508,25.174999237060547,22.726734161376953,273829600
2016-01-07,24.670000076293945,25.032499313354492,24.107500076293945,24.112499237060547,21.767559051513672,324377600
2016-01-08,24.637500762939453,24.77750015258789,24.190000534057617,24.239999771118164,21.88266372680664,283192000
2016-01-11,24.74250030517578,24.764999389648438,24.334999084472656,24.63249969482422,22.236989974975586,198957600
2016-01-12,25.137500762939453,25.172500610351562,24.709999084472656,24.989999771118164,22.559722900390625,196616800
2016-01-13,25.079999923706055,25.297500610351562,24.325000762939453,24.34749984741211,21.979700088500977,249758400
2016-01-14,24.489999771118164,25.1200008392334,23.934999465942383,24.8799991607666,22.460418701171875,252680400
2016-01-15,24.049999237060547,24.427499771118164,23.84000015258789,24.282499313354492,21.9210205078125,319335600
2016-01-19,24.602500915527344,24.662500381469727,23.875,24.165000915527344,21.814960479736328,212350800
2016-01-20,23.774999618530273,24.547500610351562,23.354999542236328,24.197500228881836,21.844297409057617,289337600
2016-01-21,24.264999389648438,24.469999313354492,23.735000610351562,24.075000762939453,21.733705520629883,208646000
2016-01-22,24.657499313354492,25.364999771118164,24.592500686645508,25.354999542236328,22.88922119140625,263202000
2016-01-25,25.3799991607666,25.38249969482422,24.802499771118164,24.860000610351562,22.44236946105957,207178000
2016-01-26,24.982500076293945,25.219999313354492,24.517499923706055,24.997499465942383,22.56649398803711,300308000
2016-01-27,24.010000228881836,24.157499313354492,23.334999084472656,23.354999542236328,21.08372688293457,533478800
2016-01-28,23.447500228881836,23.6299991607666,23.09749984741211,23.522499084472656,21.234939575195312,222715200
2016-01-29,23.697500228881836,24.334999084472656,23.587499618530273,24.334999084472656,21.968420028686523,257666000
2016-02-01,24.11750030517578,24.177499771118164,23.850000381469727,24.107500076293945,21.763046264648438,163774000
2016-02-02,23.854999542236328,24.010000228881836,23.56999969482422,23.6200008392334,21.32295799255371,149428800
2016-02-03,23.75,24.209999084472656,23.520000457763672,24.087499618530273,21.744991302490234,183857200
2016-02-04,23.96500015258789,24.332500457763672,23.797500610351562,24.149999618530273,21.919708251953125,185886800
2016-02-05,24.1299991607666,24.229999542236328,23.422500610351562,23.5049991607666,21.334278106689453,185672400
2016-02-08,23.282499313354492,23.924999237060547,23.260000228881836,23.752500534057617,21.558923721313477,216085600
2016-02-09,23.572500228881836,23.985000610351562,23.482500076293945,23.747499465942383,21.554384231567383,177324800
